time_s,tau_cmd_0,tau_cmd_1,tau_cmd_2,tau_cmd_3,tau_cmd_4,tau_cmd_5,tau_cmd_6,tau_ext_0,tau_ext_1,tau_ext_2,tau_ext_3,tau_ext_4,tau_ext_5,tau_ext_6,q_state_0,q_state_1,q_state_2,q_state_3,q_state_4,q_state_5,q_state_6,dq_state_0,dq_state_1,dq_state_2,dq_state_3,dq_state_4,dq_state_5,dq_state_6
34.617926,1.517886,0.142634,-1.290819,1.576540,1.084176,0.325573,0.527381,0.623710,-0.336339,-0.365430,0.618268,0.653584,0.257010,0.241802,-0.091385,0.552020,-0.161695,-1.178840,-0.880300,1.230054,-0.461487,0.425668,0.175244,-0.691813,0.304272,0.251350,0.000906,0.483003
34.618982,1.513470,0.142433,-1.294899,1.578991,1.087535,0.325161,0.528249,0.483532,-0.364567,-0.454323,0.644652,0.642135,0.255959,0.242373,-0.090525,0.552366,-0.163069,-1.178258,-0.879813,1.230053,-0.460510,0.427300,0.174573,-0.689622,0.296369,0.247499,0.001010,0.485978
34.620010,1.512968,0.145857,-1.295687,1.577586,1.090604,0.324785,0.528413,0.483532,-0.364567,-0.454323,0.644652,0.642135,0.255959,0.242373,-0.090525,0.552366,-0.163069,-1.178258,-0.879813,1.230053,-0.460510,0.427300,0.174573,-0.689622,0.296369,0.247499,0.001010,0.485978
34.620963,1.511506,0.150365,-1.299436,1.580015,1.093401,0.326398,0.528585,0.401244,-0.386056,-0.507110,0.661041,0.635409,0.255137,0.242679,-0.090095,0.552535,-0.163764,-1.177957,-0.879578,1.230056,-0.460028,0.427043,0.172968,-0.688932,0.297305,0.244291,0.001314,0.485360
34.622039,1.507961,0.151980,-1.295223,1.578817,1.096706,0.325104,0.526099,0.315623,-0.403158,-0.561778,0.674676,0.628747,0.254190,0.242951,-0.089669,0.552703,-0.164449,-1.177674,-0.879344,1.230050,-0.459533,0.426994,0.170687,-0.686253,0.294288,0.241190,-0.000340,0.484538
34.622964,1.500768,0.153240,-1.295404,1.577632,1.098208,0.324939,0.524413,0.230950,-0.409265,-0.615138,0.682245,0.622732,0.253235,0.243183,-0.089239,0.552874,-0.165139,-1.177379,-0.879110,1.230055,-0.459039,0.428509,0.170086,-0.688522,0.295469,0.237849,0.000889,0.489289
34.623918,1.495377,0.156711,-1.296258,1.579550,1.098305,0.323661,0.525463,0.147569,-0.402475,-0.666779,0.682186,0.617622,0.252171,0.243376,-0.088801,0.553042,-0.165826,-1.177083,-0.878881,1.230058,-0.458541,0.431061,0.169374,-0.687371,0.295593,0.236057,0.000977,0.492109
34.624999,1.494374,0.152913,-1.294131,1.579181,1.100998,0.323430,0.525517,0.061209,-0.384253,-0.719563,0.674584,0.613190,0.250732,0.243516,-0.088361,0.553206,-0.166502,-1.176794,-0.878646,1.230062,-0.458059,0.432803,0.167653,-0.686280,0.292949,0.235669,0.002186,0.489533
34.625990,1.490126,0.152812,-1.295200,1.580745,1.100952,0.323832,0.525110,-0.028540,-0.360641,-0.774303,0.662485,0.609107,0.248885,0.243601,-0.087930,0.553382,-0.167195,-1.176503,-0.878420,1.230065,-0.457566,0.433038,0.169742,-0.687487,0.293441,0.233011,0.002325,0.489183
34.626998,1.490298,0.151299,-1.296827,1.580007,1.102327,0.323713,0.524193,-0.117240,-0.340282,-0.828866,0.650396,0.605200,0.246788,0.243660,-0.087495,0.553550,-0.167884,-1.176215,-0.878188,1.230067,-0.457078,0.434453,0.169821,-0.686401,0.291426,0.232883,0.001851,0.489620
34.628100,1.488454,0.149692,-1.303214,1.577899,1.106042,0.325396,0.522988,-0.202596,-0.328438,-0.882265,0.641146,0.601299,0.244501,0.243714,-0.087065,0.553721,-0.168565,-1.175927,-0.877958,1.230068,-0.456587,0.433764,0.170638,-0.685278,0.291874,0.231345,0.001908,0.491089
34.628987,1.487730,0.144057,-1.296925,1.579736,1.104048,0.326839,0.523827,-0.284290,-0.324987,-0.934388,0.634613,0.597386,0.241935,0.243756,-0.086628,0.553895,-0.169243,-1.175626,-0.877738,1.230067,-0.456092,0.434470,0.171665,-0.682530,0.293983,0.227771,0.000153,0.493267
34.629997,1.484591,0.144363,-1.297490,1.577913,1.105643,0.326450,0.523547,-0.360324,-0.332209,-0.984208,0.632115,0.593452,0.239160,0.243792,-0.086198,0.554074,-0.169924,-1.175337,-0.877505,1.230063,-0.455602,0.433678,0.174202,-0.684470,0.290953,0.229387,-0.001318,0.490983
34.630990,1.487740,0.145686,-1.296429,1.579165,1.105632,0.325676,0.523778,-0.426443,-0.353467,-1.029292,0.636133,0.589494,0.236477,0.243850,-0.085758,0.554250,-0.170607,-1.175044,-0.877282,1.230063,-0.455106,0.434584,0.174015,-0.683847,0.292400,0.227689,-0.000965,0.491180
34.631924,1.487468,0.142194,-1.296616,1.580800,1.107594,0.325896,0.523683,-0.479291,-0.383712,-1.067095,0.644796,0.585763,0.234078,0.243953,-0.085324,0.554419,-0.171293,-1.174753,-0.877058,1.230065,-0.454622,0.432286,0.173405,-0.683910,0.290645,0.227612,-0.000258,0.490341
34.632965,1.491764,0.145678,-1.292724,1.578616,1.111530,0.325745,0.521448,-0.515650,-0.419452,-1.095325,0.657103,0.582417,0.232171,0.244108,-0.084896,0.554596,-0.171970,-1.174467,-0.876837,1.230061,-0.454132,0.431542,0.174995,-0.682965,0.288236,0.225413,-0.000519,0.490051
34.633935,1.496212,0.148376,-1.296684,1.580010,1.113488,0.325320,0.521660,-0.531535,-0.458989,-1.111255,0.672848,0.579685,0.231005,0.244325,-0.084470,0.554766,-0.172661,-1.174173,-0.876625,1.230061,-0.453636,0.428989,0.173355,-0.684764,0.290215,0.221575,-0.000425,0.494223
34.634966,1.497046,0.146759,-1.296228,1.583568,1.111797,0.326792,0.524233,-0.523292,-0.493197,-1.111688,0.687826,0.578156,0.230716,0.244599,-0.084051,0.554937,-0.173332,-1.173887,-0.876411,1.230061,-0.453141,0.426143,0.171992,-0.682270,0.288259,0.219571,-0.000052,0.493301
34.635932,1.496197,0.145785,-1.288564,1.580143,1.111298,0.326092,0.524479,-0.492244,-0.520484,-1.097292,0.701731,0.577813,0.231336,0.244900,-0.083626,0.555115,-0.174014,-1.173610,-0.876183,1.230056,-0.452659,0.425329,0.172839,-0.682383,0.284787,0.221230,-0.001573,0.487810
34.636954,1.493894,0.147043,-1.296587,1.579908,1.106261,0.325632,0.524565,-0.443091,-0.546472,-1.071454,0.717363,0.578233,0.232784,0.245207,-0.083196,0.555286,-0.174710,-1.173316,-0.875963,1.230057,-0.452177,0.424985,0.173292,-0.685423,0.287551,0.221581,-0.000911,0.486960
34.637990,1.494826,0.147253,-1.296420,1.581639,1.105044,0.325435,0.524141,-0.384058,-0.570264,-1.039224,0.733154,0.579148,0.234645,0.245506,-0.082774,0.555459,-0.175379,-1.173026,-0.875728,1.230057,-0.451690,0.425729,0.172702,-0.681291,0.287477,0.226507,-0.000512,0.486458
34.639041,1.492683,0.148127,-1.292003,1.580113,1.107301,0.324513,0.525187,-0.273754,-0.608654,-0.979058,0.760394,0.580717,0.237937,0.246029,-0.081926,0.555806,-0.176758,-1.172456,-0.875278,1.230059,-0.450720,0.425642,0.172360,-0.683387,0.287243,0.225364,0.000482,0.484611
34.640008,1.497484,0.148273,-1.290989,1.580992,1.107015,0.324822,0.526232,-0.273754,-0.608654,-0.979058,0.760394,0.580717,0.237937,0.246029,-0.081926,0.555806,-0.176758,-1.172456,-0.875278,1.230059,-0.450720,0.425642,0.172360,-0.683387,0.287243,0.225364,0.000482,0.484611
34.640973,1.499064,0.149957,-1.286549,1.581322,1.106553,0.325731,0.526196,-0.220290,-0.621693,-0.949320,0.770959,0.581662,0.239486,0.246235,-0.081508,0.555980,-0.177436,-1.172174,-0.875053,1.230059,-0.450243,0.422589,0.172223,-0.683281,0.285903,0.225488,0.000106,0.482138
34.641917,1.500280,0.149660,-1.282033,1.580019,1.103009,0.325554,0.525119,-0.159072,-0.629428,-0.913836,0.779524,0.583332,0.241385,0.246398,-0.081091,0.556150,-0.178127,-1.171891,-0.874827,1.230057,-0.449767,0.421187,0.171353,-0.684760,0.285102,0.225755,-0.000855,0.481851
34.643002,1.502286,0.145851,-1.281533,1.580012,1.103355,0.325238,0.525179,-0.085928,-0.631724,-0.869858,0.786438,0.586011,0.243863,0.246539,-0.080677,0.556322,-0.178809,-1.171602,-0.874591,1.230057,-0.449284,0.419911,0.171424,-0.686199,0.285666,0.229000,-0.000720,0.483584
34.644000,1.505900,0.148317,-1.278402,1.581013,1.104175,0.324585,0.525549,-0.001947,-0.631230,-0.818243,0.792588,0.589614,0.246841,0.246655,-0.080261,0.556500,-0.179498,-1.171316,-0.874361,1.230058,-0.448800,0.418849,0.173481,-0.686643,0.285908,0.228639,-0.000471,0.483221
34.645073,1.510213,0.148567,-1.272239,1.579603,1.103845,0.325197,0.524466,0.091204,-0.632090,-0.760359,0.799600,0.593936,0.250208,0.246743,-0.079849,0.556668,-0.180196,-1.171032,-0.874139,1.230059,-0.448321,0.416616,0.172276,-0.687626,0.284604,0.227732,0.000119,0.482135
34.645962,1.513223,0.146655,-1.264666,1.580310,1.103922,0.325081,0.524916,0.195978,-0.631971,-0.694447,0.806482,0.599207,0.254047,0.246844,-0.079443,0.556841,-0.180887,-1.170745,-0.873912,1.230057,-0.447831,0.414469,0.172336,-0.690811,0.286165,0.228100,-0.000553,0.484062
34.646977,1.512260,0.147240,-1.262326,1.580507,1.101682,0.325928,0.523973,0.316772,-0.628459,-0.617467,0.812402,0.605755,0.258543,0.246979,-0.079035,0.557013,-0.181587,-1.170462,-0.873688,1.230057,-0.447353,0.412105,0.173086,-0.693117,0.284457,0.227678,-0.000480,0.482618
34.647954,1.514332,0.144750,-1.257584,1.579338,1.099337,0.325435,0.523777,0.451590,-0.624260,-0.530866,0.818768,0.613363,0.263674,0.247127,-0.078627,0.557188,-0.182277,-1.170180,-0.873452,1.230052,-0.446867,0.412327,0.172814,-0.693919,0.284146,0.229764,-0.001366,0.484197
34.648995,1.509292,0.148029,-1.259206,1.579500,1.100505,0.325648,0.523635,0.592355,-0.621512,-0.439949,0.826147,0.621500,0.269143,0.247265,-0.078219,0.557366,-0.182978,-1.169892,-0.873218,1.230053,-0.446382,0.410817,0.173974,-0.695515,0.284793,0.231853,-0.000921,0.484173
34.650113,1.511443,0.148848,-1.257966,1.579641,1.098010,0.327879,0.524614,0.729007,-0.619221,-0.351025,0.833163,0.629667,0.274511,0.247388,-0.077801,0.557535,-0.183675,-1.169608,-0.872989,1.230052,-0.445899,0.413087,0.172455,-0.694434,0.284614,0.230592,-0.001196,0.484169
34.650955,1.514643,0.153608,-1.258764,1.578484,1.099750,0.326854,0.526367,0.851925,-0.614065,-0.269964,0.837506,0.637445,0.279398,0.247491,-0.077396,0.557708,-0.184367,-1.169321,-0.872752,1.230045,-0.445419,0.412209,0.172320,-0.695501,0.284897,0.233153,-0.003468,0.482036
34.651949,1.519451,0.151915,-1.249851,1.579607,1.100658,0.326705,0.527617,0.960237,-0.601619,-0.197133,0.837153,0.644809,0.283811,0.247546,-0.076991,0.557870,-0.185061,-1.169038,-0.872530,1.230047,-0.444952,0.409553,0.169738,-0.693307,0.284770,0.230949,-0.002467,0.477973
34.653069,1.522981,0.152313,-1.248170,1.580589,1.100909,0.326089,0.525941,1.062623,-0.580193,-0.127151,0.832193,0.652092,0.288133,0.247538,-0.076595,0.558042,-0.185773,-1.168754,-0.872302,1.230045,-0.444482,0.406911,0.170629,-0.697034,0.283330,0.229900,-0.002374,0.475174
34.653943,1.523854,0.157024,-1.245140,1.576477,1.102533,0.323617,0.526611,1.168632,-0.554470,-0.054508,0.825874,0.659494,0.292812,0.247521,-0.076195,0.558214,-0.186471,-1.168476,-0.872071,1.230045,-0.443993,0.405450,0.170696,-0.698213,0.283001,0.229752,-0.001817,0.478397
34.654942,1.521598,0.158255,-1.234895,1.576057,1.102558,0.322698,0.526939,1.279686,-0.524231,0.021607,0.817988,0.667057,0.297831,0.247544,-0.075790,0.558377,-0.187171,-1.168184,-0.871844,1.230051,-0.443522,0.404121,0.168179,-0.698130,0.285852,0.227701,0.000586,0.476505
34.656002,1.522202,0.157809,-1.240274,1.574908,1.103793,0.322584,0.527320,1.391649,-0.482093,0.099091,0.804142,0.674880,0.302843,0.247597,-0.075386,0.558544,-0.187874,-1.167896,-0.871619,1.230055,-0.443050,0.404968,0.167671,-0.702661,0.285878,0.227587,0.001411,0.475543
34.656998,1.519950,0.159886,-1.236165,1.574520,1.105552,0.321677,0.527679,1.498776,-0.428914,0.174176,0.784125,0.682664,0.307532,0.247667,-0.074982,0.558713,-0.188572,-1.167609,-0.871399,1.230057,-0.442577,0.404613,0.168091,-0.699795,0.287072,0.226413,0.001442,0.474563
34.657937,1.518450,0.162194,-1.237809,1.573161,1.104198,0.322234,0.525439,1.593078,-0.371180,0.241194,0.760473,0.689750,0.311529,0.247763,-0.074573,0.558878,-0.189282,-1.167320,-0.871175,1.230060,-0.442111,0.405370,0.167143,-0.701151,0.287037,0.224543,0.002280,0.473553
34.659071,1.519833,0.163097,-1.242580,1.575288,1.103715,0.323570,0.526099,1.668988,-0.311091,0.296375,0.733919,0.695772,0.314578,0.247888,-0.074171,0.559042,-0.189972,-1.167033,-0.870948,1.230061,-0.441625,0.405558,0.165986,-0.699338,0.287657,0.225662,0.001650,0.477625
34.660001,1.517986,0.164750,-1.242721,1.574852,1.107032,0.323711,0.524564,1.723764,-0.251115,0.337653,0.705737,0.700490,0.316611,0.248017,-0.073763,0.559206,-0.190670,-1.166748,-0.870722,1.230059,-0.441148,0.405126,0.165945,-0.697426,0.286084,0.226308,0.000256,0.476131
34.661052,1.511708,0.164199,-1.242370,1.572980,1.106415,0.323874,0.524773,1.756959,-0.196138,0.364188,0.678547,0.703743,0.317700,0.248125,-0.073360,0.559367,-0.191360,-1.166462,-0.870504,1.230059,-0.440669,0.405133,0.164972,-0.695812,0.285376,0.222610,0.000078,0.478604
34.662026,1.511524,0.166956,-1.239565,1.571670,1.105798,0.322312,0.524871,1.767750,-0.148243,0.375272,0.653154,0.705568,0.317838,0.248209,-0.072947,0.559530,-0.192053,-1.166178,-0.870280,1.230059,-0.440194,0.407204,0.165088,-0.694316,0.286216,0.222825,-0.000130,0.477352
34.663020,1.510426,0.166504,-1.240632,1.572839,1.105221,0.322246,0.522793,1.756177,-0.105923,0.371092,0.628420,0.706190,0.316976,0.248268,-0.072538,0.559687,-0.192748,-1.165890,-0.870054,1.230063,-0.439722,0.405949,0.163454,-0.693556,0.285974,0.222842,0.001385,0.476296
34.663924,1.505354,0.165677,-1.230478,1.569922,1.105312,0.321087,0.522547,1.727859,-0.068617,0.355196,0.604518,0.705960,0.315342,0.248307,-0.072135,0.559850,-0.193428,-1.165616,-0.869830,1.230063,-0.439237,0.405324,0.163422,-0.691129,0.283664,0.222884,0.001394,0.479597
34.664931,1.503777,0.163643,-1.235189,1.569595,1.104598,0.320340,0.520891,1.689178,-0.038337,0.331422,0.583035,0.705121,0.313213,0.248337,-0.071724,0.560015,-0.194128,-1.165331,-0.869611,1.230069,-0.438761,0.406280,0.163399,-0.693581,0.284724,0.222138,0.002484,0.479100
34.665940,1.506255,0.163532,-1.236835,1.568854,1.105002,0.319950,0.520717,1.642370,-0.017173,0.301112,0.564916,0.703731,0.310601,0.248373,-0.071321,0.560179,-0.194807,-1.165048,-0.869386,1.230075,-0.438275,0.405925,0.164159,-0.689387,0.283775,0.222339,0.003151,0.481557
34.667020,1.505805,0.160497,-1.230340,1.566989,1.101877,0.321062,0.521648,1.587836,-0.007400,0.264415,0.551153,0.701705,0.307419,0.248432,-0.070917,0.560341,-0.195492,-1.164768,-0.869165,1.230079,-0.437793,0.403538,0.163968,-0.686735,0.283349,0.221439,0.003467,0.481008
34.667985,1.496938,0.159621,-1.233261,1.563360,1.098931,0.322536,0.520005,1.530794,-0.009606,0.224700,0.542415,0.699259,0.303843,0.248508,-0.070508,0.560508,-0.196191,-1.164484,-0.868940,1.230081,-0.437323,0.402859,0.165334,-0.688481,0.284342,0.224191,0.002287,0.478379
34.668977,1.494956,0.157942,-1.229037,1.562860,1.096309,0.323926,0.519118,1.471806,-0.021663,0.182720,0.537487,0.696516,0.299869,0.248589,-0.070098,0.560675,-0.196864,-1.164190,-0.868708,1.230078,-0.436838,0.405958,0.165387,-0.684994,0.286242,0.226471,0.000781,0.480791
34.669919,1.486224,0.157004,-1.227524,1.559061,1.093313,0.325433,0.518617,1.403426,-0.041398,0.134144,0.534684,0.693155,0.295214,0.248684,-0.069689,0.560844,-0.197549,-1.163907,-0.868478,1.230075,-0.436353,0.405667,0.165880,-0.685206,0.285363,0.228477,-0.000631,0.481649
34.671030,1.488455,0.155177,-1.227416,1.555766,1.093433,0.326615,0.517676,1.322478,-0.066874,0.077304,0.533000,0.689025,0.289850,0.248810,-0.069278,0.561010,-0.198235,-1.163617,-0.868240,1.230069,-0.435875,0.408601,0.165955,-0.683673,0.287405,0.230716,-0.002141,0.481725
34.671946,1.488488,0.152332,-1.229084,1.553311,1.093690,0.326917,0.518967,1.230507,-0.094583,0.013649,0.530671,0.684322,0.283896,0.248977,-0.068871,0.561179,-0.198910,-1.163325,-0.868006,1.230066,-0.435390,0.406649,0.166727,-0.682666,0.289797,0.230120,-0.003352,0.482844
34.672979,1.485609,0.153392,-1.227305,1.549454,1.093035,0.326044,0.516375,1.134017,-0.122664,-0.052470,0.527073,0.679466,0.277633,0.249175,-0.068461,0.561348,-0.199587,-1.163031,-0.867781,1.230063,-0.434922,0.405090,0.167677,-0.679476,0.290223,0.229183,-0.003663,0.479305
34.674026,1.480164,0.153466,-1.222959,1.547345,1.091461,0.324569,0.513861,1.038669,-0.150046,-0.117357,0.522211,0.674814,0.271323,0.249385,-0.068057,0.561515,-0.200259,-1.162729,-0.867550,1.230063,-0.434428,0.405506,0.166877,-0.678868,0.292510,0.229300,-0.002827,0.483678
34.674931,1.479135,0.148636,-1.229193,1.544946,1.089240,0.323629,0.514212,0.944428,-0.172057,-0.180498,0.513973,0.670618,0.264992,0.249593,-0.067641,0.561685,-0.200940,-1.162435,-0.867316,1.230067,-0.433928,0.407107,0.166571,-0.679501,0.293318,0.230338,-0.001412,0.487806
34.675929,1.473109,0.143625,-1.224330,1.546410,1.088438,0.323149,0.514065,0.848711,-0.189554,-0.243494,0.502948,0.666735,0.258597,0.249777,-0.067231,0.561859,-0.201605,-1.162139,-0.867082,1.230067,-0.433449,0.406011,0.168465,-0.674076,0.293570,0.231773,-0.000515,0.486082
34.677060,1.472106,0.141355,-1.225557,1.542169,1.090262,0.322904,0.514939,0.748769,-0.213785,-0.309112,0.495148,0.662540,0.252162,0.249937,-0.066820,0.562034,-0.202277,-1.161851,-0.866847,1.230065,-0.432962,0.407801,0.170560,-0.674815,0.290648,0.231914,-0.000072,0.485486
34.677983,1.471893,0.138269,-1.226471,1.538363,1.089309,0.323768,0.513153,0.645449,-0.251841,-0.377412,0.494638,0.657796,0.245829,0.250076,-0.066410,0.562205,-0.202951,-1.161552,-0.866621,1.230067,-0.432485,0.407531,0.171546,-0.673250,0.293986,0.229740,0.000113,0.483001
34.678931,1.466580,0.134225,-1.223902,1.538097,1.087070,0.325257,0.512993,0.542415,-0.298849,-0.445567,0.499162,0.652921,0.239673,0.250184,-0.066008,0.562383,-0.203610,-1.161254,-0.866390,1.230063,-0.431994,0.406199,0.172522,-0.670714,0.295696,0.229984,-0.000782,0.485628
34.680005,1.456997,0.130706,-1.223138,1.537148,1.084044,0.326654,0.513685,0.442074,-0.351069,-0.511759,0.507221,0.648151,0.233773,0.250247,-0.065592,0.562562,-0.204281,-1.160963,-0.866153,1.230061,-0.431507,0.407385,0.174010,-0.669966,0.294161,0.231492,-0.002301,0.484967
34.680961,1.453967,0.130858,-1.219109,1.534245,1.082319,0.326060,0.513157,0.340782,-0.411479,-0.578621,0.520730,0.643096,0.228136,0.250270,-0.065168,0.562740,-0.204954,-1.160665,-0.865915,1.230055,-0.431031,0.411066,0.175452,-0.669072,0.293879,0.233986,-0.003710,0.482792
34.681925,1.451751,0.123055,-1.221577,1.531686,1.081847,0.327357,0.514860,0.234261,-0.478505,-0.648727,0.538993,0.637528,0.222677,0.250276,-0.064758,0.562914,-0.205613,-1.160366,-0.865676,1.230054,-0.430546,0.411149,0.174878,-0.669236,0.294864,0.234936,-0.003132,0.482936
34.683089,1.449484,0.125784,-1.222908,1.529773,1.083198,0.326444,0.513791,0.125126,-0.548035,-0.720091,0.560071,0.631678,0.217471,0.250274,-0.064344,0.563098,-0.206276,-1.160072,-0.865443,1.230047,-0.430082,0.410834,0.178245,-0.666112,0.295666,0.234722,-0.004441,0.478643
34.683999,1.449259,0.125436,-1.213085,1.524002,1.084451,0.325527,0.512516,0.016745,-0.618046,-0.790537,0.582921,0.625725,0.212618,0.250257,-0.063932,0.563273,-0.206943,-1.159770,-0.865211,1.230044,-0.429591,0.411332,0.176706,-0.664838,0.296731,0.233028,-0.003541,0.480098
34.684994,1.454147,0.124149,-1.209523,1.520731,1.084424,0.324622,0.515426,-0.084841,-0.678562,-0.855460,0.602719,0.620327,0.208300,0.250229,-0.063523,0.563450,-0.207609,-1.159466,-0.864980,1.230043,-0.429112,0.409861,0.176315,-0.667545,0.300229,0.231017,-0.002657,0.481691
34.686070,1.448467,0.124531,-1.206534,1.519168,1.084097,0.323520,0.514652,-0.166215,-0.718858,-0.905516,0.614817,0.616580,0.204983,0.250184,-0.063121,0.563624,-0.208279,-1.159161,-0.864752,1.230043,-0.428654,0.406244,0.176558,-0.667567,0.301614,0.230480,-0.001794,0.475004
34.687014,1.448690,0.124402,-1.203751,1.517333,1.085424,0.322500,0.514970,-0.221151,-0.738540,-0.936892,0.619403,0.614772,0.202914,0.250120,-0.062712,0.563799,-0.208939,-1.158858,-0.864517,1.230044,-0.428174,0.408193,0.176085,-0.667948,0.301814,0.230302,-0.000741,0.475837
34.688017,1.445140,0.126381,-1.207785,1.514990,1.086267,0.321462,0.513426,-0.277255,-0.729892,-0.961534,0.611576,0.614949,0.201619,0.250040,-0.061894,0.564147,-0.210271,-1.158254,-0.864069,1.230048,-0.427224,0.407204,0.174275,-0.663619,0.302201,0.226965,0.001205,0.476548
34.688930,1.441226,0.122219,-1.203435,1.511096,1.083251,0.322660,0.511998,-0.277255,-0.729892,-0.961534,0.611576,0.614949,0.201619,0.250040,-0.061894,0.564147,-0.210271,-1.158254,-0.864069,1.230048,-0.427224,0.407204,0.174275,-0.663619,0.302201,0.226965,0.001205,0.476548
34.689921,1.437216,0.122693,-1.197269,1.508645,1.082847,0.321528,0.512337,-0.294867,-0.707192,-0.966004,0.600711,0.615841,0.201648,0.250042,-0.061488,0.564324,-0.210932,-1.157951,-0.863834,1.230047,-0.426742,0.407653,0.175809,-0.663676,0.303848,0.229229,-0.000045,0.478432
34.691033,1.437073,0.119207,-1.192214,1.507978,1.081836,0.322147,0.512807,-0.325383,-0.645505,-0.971804,0.573445,0.617777,0.202225,0.250059,-0.060675,0.564679,-0.212261,-1.157337,-0.863380,1.230052,-0.425797,0.407703,0.176617,-0.666664,0.303755,0.229687,0.000352,0.475211
34.691953,1.436081,0.120331,-1.190562,1.505522,1.082509,0.321994,0.512396,-0.325383,-0.645505,-0.971804,0.573445,0.617777,0.202225,0.250059,-0.060675,0.564679,-0.212261,-1.157337,-0.863380,1.230052,-0.425797,0.407703,0.176617,-0.666664,0.303755,0.229687,0.000352,0.475211
34.692963,1.434920,0.118141,-1.194836,1.503967,1.081929,0.322474,0.513625,-0.330491,-0.613793,-0.968973,0.561612,0.618956,0.203109,0.250059,-0.060268,0.564855,-0.212925,-1.157035,-0.863152,1.230054,-0.425322,0.406706,0.175476,-0.665307,0.304023,0.228288,0.000464,0.475117
34.693999,1.433071,0.117860,-1.192398,1.500850,1.081834,0.322787,0.511824,-0.329045,-0.583771,-0.962838,0.552171,0.620161,0.204318,0.250059,-0.059860,0.565030,-0.213587,-1.156732,-0.862928,1.230053,-0.424859,0.406120,0.176203,-0.661606,0.303868,0.228367,-0.000061,0.471835
34.694977,1.436852,0.113461,-1.192701,1.500454,1.081601,0.323355,0.513585,-0.326346,-0.556117,-0.956986,0.544805,0.621105,0.205543,0.250054,-0.059457,0.565203,-0.214243,-1.156423,-0.862700,1.230052,-0.424376,0.406022,0.176011,-0.661533,0.305258,0.227954,-0.000407,0.474655
34.696015,1.434607,0.113093,-1.185005,1.498075,1.082133,0.322694,0.512916,-0.321720,-0.533230,-0.951357,0.540622,0.621735,0.206791,0.250042,-0.059058,0.565382,-0.214902,-1.156122,-0.862474,1.230049,-0.423910,0.402922,0.177736,-0.659649,0.303787,0.227597,-0.001005,0.470223
34.697015,1.437325,0.114582,-1.181708,1.497713,1.081318,0.322312,0.512427,-0.309465,-0.517859,-0.942722,0.541498,0.622208,0.208344,0.250034,-0.058658,0.565560,-0.215561,-1.155812,-0.862249,1.230050,-0.423441,0.403105,0.177531,-0.662207,0.304450,0.226587,-0.000382,0.470829
34.698023,1.436563,0.112896,-1.182108,1.494875,1.080721,0.321482,0.512994,-0.284876,-0.507074,-0.927860,0.546429,0.622828,0.210441,0.250055,-0.058262,0.565736,-0.216225,-1.155517,-0.862020,1.230052,-0.422972,0.400649,0.176364,-0.662186,0.303200,0.226830,-0.000058,0.470978
34.699036,1.438627,0.113792,-1.179520,1.497649,1.079070,0.320196,0.511149,-0.247757,-0.496354,-0.906204,0.553075,0.623737,0.213074,0.250127,-0.057860,0.565909,-0.216888,-1.155210,-0.861797,1.230054,-0.422514,0.399938,0.176842,-0.660390,0.304230,0.226924,0.000723,0.469048
34.700016,1.438506,0.115111,-1.178065,1.494433,1.079553,0.320469,0.509928,-0.201488,-0.486998,-0.879990,0.561730,0.624665,0.216081,0.250266,-0.057468,0.566084,-0.217545,-1.154916,-0.861566,1.230059,-0.422033,0.397926,0.176005,-0.660234,0.299929,0.228005,0.001942,0.471929
34.700913,1.436499,0.112228,-1.172661,1.492495,1.076548,0.320792,0.511364,-0.147976,-0.479637,-0.850418,0.572651,0.625445,0.219387,0.250464,-0.057070,0.566257,-0.218206,-1.154615,-0.861339,1.230059,-0.421552,0.396828,0.174934,-0.659220,0.301354,0.226906,0.001611,0.473462
34.702092,1.433449,0.116318,-1.172846,1.497100,1.074742,0.320974,0.509271,-0.089494,-0.472067,-0.818558,0.584233,0.626104,0.222826,0.250684,-0.056677,0.566431,-0.218869,-1.154313,-0.861109,1.230059,-0.421092,0.396423,0.175816,-0.659655,0.300960,0.229179,0.001250,0.469641
34.702976,1.433054,0.115039,-1.169513,1.495485,1.076274,0.321159,0.510793,-0.031078,-0.465742,-0.787541,0.596746,0.626371,0.226213,0.250928,-0.056274,0.566602,-0.219522,-1.154026,-0.860874,1.230057,-0.420610,0.397480,0.173687,-0.659182,0.295890,0.230640,0.001028,0.473213
34.703996,1.435804,0.111461,-1.166374,1.494317,1.077363,0.320628,0.509506,0.023375,-0.463038,-0.759911,0.611505,0.625938,0.229522,0.251232,-0.055875,0.566773,-0.220182,-1.153733,-0.860651,1.230058,-0.420154,0.396114,0.173801,-0.658513,0.295370,0.228355,0.000801,0.469198
34.704997,1.436020,0.111316,-1.169734,1.494066,1.079329,0.320667,0.508513,0.076056,-0.465205,-0.734247,0.628948,0.624955,0.232811,0.251597,-0.055488,0.566952,-0.220836,-1.153437,-0.860427,1.230059,-0.419676,0.393849,0.175178,-0.658706,0.295059,0.226781,0.001286,0.470989
34.705978,1.431571,0.112390,-1.158476,1.496216,1.079484,0.320944,0.508948,0.129960,-0.474025,-0.708662,0.649397,0.623655,0.236076,0.252027,-0.055094,0.567128,-0.221486,-1.153148,-0.860204,1.230060,-0.419200,0.392710,0.174828,-0.655529,0.293858,0.224286,0.001194,0.472117
